step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
232,CASH_IN,$93706.3,C1716717272,308403.58,402109.88,C722214886,,2163693.92,0,0
550,CASH_OUT,$21418.86,C198033049,21418.86,0.0,C403681217,534670.27,556089.13,1,0
32,CASH_OUT,$2023920.09,C706467919,2023920.09,,C338077337,1530400.88,3554320.97,1,0
355,CASH_OUT,$4076.61,C344460964,0.0,0.0,C1561485218,800972.73,805049.34,0,0
278,PAYMENT,$5807.49,C1022012531,0.0,0.0,M381818950,0.0,0.0,0,0
607,CASH_OUT,$243348.28,C1264482324,243348.28,0.0,C2011864062,,243348.28,1,0
261,CASH_OUT,$2339.05,C1389480632,0.0,0.0,C1273572022,4803091.14,4805430.2,0,0
685,TRANSFER,$6295010.28,C1070365668,6295010.28,0.0,C874365535,,0.0,1,0
379,CASH_OUT,$148809.81,C1669759731,24319.0,0.0,C1029200869,0.0,148809.81,0,0
355,PAYMENT,$4033.15,C473492371,744.0,0.0,M694722661,0.0,0.0,0,0
402,PAYMENT,$8063.91,C1546366466,473133.4,465069.49,M437857728,0.0,0.0,0,0
64,TRANSFER,$436317.49,C927898109,436317.49,0.0,C542075780,0.0,0.0,1,0
253,CASH_OUT,$461627.78,C1941695191,,0.0,C414245825,520351.87,981979.65,0,0
567,PAYMENT,$25399.57,C849206828,2068.0,0.0,M1035502293,0.0,,0,0
305,CASH_OUT,$94478.39,C1049171923,90232.0,0.0,C981366224,2256840.1,2351318.48,0,0
134,PAYMENT,$30787.22,C275283437,428.0,0.0,M485930731,,0.0,0,0
280,CASH_OUT,$430414.89,C1576865691,0.0,0.0,C380891777,960402.38,1390817.27,0,0
324,CASH_IN,$200595.72,C1174717307,4802021.07,5002616.79,C1272139329,,,0,0
255,TRANSFER,$32733.43,C1993122780,32733.43,0.0,C1852949479,,0.0,1,0
328,CASH_IN,$25385.87,C2101494862,1239236.39,1264622.26,C323118977,79808.35,54422.48,0,0
490,TRANSFER,$414917.08,C862371722,11003.0,0.0,C746524589,,1271301.54,0,0
495,CASH_OUT,$308440.04,C1715159644,485653.0,177212.96,C66507909,4590288.26,4898728.3,0,0
668,CASH_OUT,$1576531.53,C2000069930,,0.0,C1345448010,0.0,1576531.53,1,0
258,CASH_OUT,$36561.6,C1035633264,0.0,0.0,C1624113406,,130010.61,0,0
209,TRANSFER,$7044227.89,C16402858,7044227.89,0.0,C2025262313,0.0,0.0,1,0
258,CASH_OUT,$324682.61,C185277754,21108.0,0.0,C1056775291,24274.6,348957.21,0,0
355,CASH_OUT,$14570.64,C1772368625,0.0,0.0,C892720309,285174.36,299745.0,0,0
306,PAYMENT,$30624.13,C1350799564,12280.91,0.0,M1313691791,0.0,0.0,0,0
323,CASH_IN,$152116.14,C383924380,6250944.98,,C1356827538,2135261.98,,0,0
14,CASH_OUT,$100250.31,C116059943,80878.0,0.0,C1888152938,0.0,109238.24,0,0
19,PAYMENT,$335.21,C419358048,227.0,0.0,M1710035310,,,0,0
284,PAYMENT,$11999.12,C26896223,74028.0,62028.88,M2029634824,0.0,0.0,0,0
150,CASH_OUT,$1335959.76,C863602835,,0.0,C1595218853,73654.55,1409614.31,1,0
18,CASH_OUT,$1974352.3,C365968372,1974352.3,0.0,C579837876,15531.71,1989884.01,1,0
355,CASH_OUT,$13802.62,C2037456440,0.0,0.0,C861770907,931820.77,945623.38,0,0
140,CASH_OUT,$6783.47,C87316274,6783.47,0.0,C1051603827,88745.55,95529.02,1,0
162,CASH_OUT,$143164.68,C683813616,22501.76,0.0,C2004756043,2106026.49,,0,0
206,CASH_OUT,$26180.37,C1518363457,48225.61,22045.24,C634803436,7830513.98,,0,0
378,CASH_OUT,$555.7,C1997377706,0.0,0.0,C2028028531,184026.57,,0,0
275,CASH_OUT,$54039.77,C1110408830,0.0,0.0,C39453003,207803.67,261843.45,0,0
43,CASH_OUT,$283870.51,C2132139464,9907.0,0.0,C812796443,957203.17,1241073.68,0,0
620,CASH_OUT,$161272.92,C1122962082,161272.92,,C546830525,,945123.0,1,0
257,CASH_IN,$97399.89,C1525343904,2851933.61,2949333.49,C172582875,3737475.13,,0,0
522,CASH_OUT,$29541.23,C247586500,100018.0,70476.77,C612460899,39358.11,68899.34,0,0
304,PAYMENT,$24006.49,C1123633778,0.0,,M1535069636,0.0,0.0,0,0
136,CASH_OUT,$21372.93,C1538538979,190117.07,168744.14,C786223283,0.0,21372.93,0,0
153,CASH_OUT,$4058.83,C911507153,0.0,0.0,C544825193,36066.5,40125.33,0,0
159,CASH_OUT,$215519.15,C1737243032,90527.0,0.0,C300560565,7459.42,222978.57,0,0
307,TRANSFER,$142761.33,C766389733,,0.0,C1214138846,64742.09,207503.42,0,0
327,CASH_OUT,$135583.7,C406952905,,,C105075167,8904.23,144487.93,0,0
353,CASH_OUT,$394290.04,C147382579,147973.0,0.0,C14738512,311273.58,705563.62,0,0
355,PAYMENT,$8754.96,C775254324,10545.0,1790.04,M95020292,0.0,,0,0
143,TRANSFER,$32076.17,C996891607,32076.17,0.0,C1918140601,,0.0,1,0
330,PAYMENT,$16833.95,C121440936,0.0,0.0,M196632093,0.0,0.0,0,0
158,CASH_IN,$351081.65,C418082833,158774.22,,C915788678,,62657.33,0,0
254,CASH_OUT,$87323.49,C1512357185,201356.8,114033.31,C1689082352,2736413.1,2823736.59,0,0
205,CASH_IN,$195855.89,C1500308506,3467730.94,3663586.83,C1292179523,3195977.12,3000121.23,0,0
157,CASH_OUT,$108403.51,C1800448571,,0.0,C1621717991,518974.28,627377.79,0,0
154,CASH_OUT,$26766.27,C950306587,0.0,0.0,C401538938,93523.13,120289.4,0,0
354,CASH_OUT,$78701.47,C1479278368,37827.0,0.0,C507242654,184507.07,263208.54,0,0
10,CASH_IN,$42951.53,C1061620108,20562.0,63513.53,C1339222288,20094.0,43118.84,0,0
255,CASH_OUT,$154214.9,C1745323310,0.0,0.0,C1866195955,2463680.0,2617894.9,0,0
323,TRANSFER,$2871416.76,C1841939377,0.0,0.0,C1358227492,3030286.9,,0,0
186,CASH_OUT,$248088.52,C1109786795,0.0,0.0,C2019043622,4809087.05,,0,0
205,CASH_IN,$57980.9,C285202377,4248665.41,4306646.32,C1782201777,208699.02,150718.11,0,0
279,PAYMENT,$8748.56,C215144010,0.0,0.0,M273866119,0.0,0.0,0,0
40,CASH_OUT,$106336.1,C1038378259,20596.0,0.0,C608170125,718859.52,825195.62,0,0
370,CASH_IN,$230281.96,C1441587358,1632437.2,,C2001604944,5823356.9,5593074.94,0,0
11,TRANSFER,$3074850.9,C1944196283,29746.0,0.0,C16729522,41209.87,3046686.27,0,0
12,CASH_OUT,$383366.8,C1274050274,817775.4,434408.6,C2052522327,588964.72,1035415.03,0,0
41,CASH_OUT,$157901.27,C1461302042,21292.0,0.0,C225558006,26198.09,184099.36,0,0
236,PAYMENT,$1539.7,C1563796623,,,M1180175247,0.0,0.0,0,0
275,PAYMENT,$5796.88,C1663125461,90832.0,85035.12,M1838299418,0.0,0.0,0,0
331,PAYMENT,$11874.44,C172608875,413972.0,402097.56,M911986540,0.0,0.0,0,0
17,CASH_OUT,$113775.74,C1487502720,0.0,,C1111057959,467369.17,581144.91,0,0
252,CASH_OUT,$34568.04,C1821041628,0.0,0.0,C622337656,208754.8,243322.85,0,0
20,TRANSFER,$677444.45,C1813765257,0.0,0.0,C1118795039,1683506.17,,0,0
357,PAYMENT,$10798.76,C2067032637,17802.23,,M1183579196,0.0,,0,0
156,PAYMENT,$9632.72,C1861329304,0.0,0.0,M57426521,0.0,0.0,0,0
256,CASH_OUT,$347031.21,C1134984595,0.0,0.0,C1149793782,1498608.08,,0,0
287,PAYMENT,$9610.64,C151861373,57195.0,47584.36,M2086030077,0.0,0.0,0,0
332,CASH_IN,$32984.58,C1519425968,18263525.25,18296509.83,C1188222101,,246946.23,0,0
253,PAYMENT,$23155.39,C400512292,38669.0,15513.61,M52810174,0.0,0.0,0,0
257,PAYMENT,$20753.42,C829000684,28991.36,8237.94,M770256282,0.0,0.0,0,0
153,CASH_IN,$110438.42,C312075554,4905873.16,5016311.58,C1588819841,1416526.67,1306088.25,0,0
252,CASH_IN,$102283.73,C2144106974,,322845.8,C1639044833,,464924.81,0,0
353,CASH_IN,$477498.99,C1876643113,49855.0,,C134390864,0.0,0.0,0,0
236,CASH_IN,$126374.19,C699619944,2834.0,129208.19,C1485742198,345785.37,219411.18,0,0
400,PAYMENT,$20658.09,C1880732538,98426.0,77767.91,M1686269181,0.0,0.0,0,0
19,CASH_IN,$216799.65,C783939297,42196.0,258995.65,C1695982417,1912676.42,3212632.3,0,0
154,CASH_OUT,$150274.74,C502906085,0.0,0.0,C74358086,8483744.01,8634018.75,0,0
325,CASH_OUT,$291767.24,C1022346185,6527.0,0.0,C407905993,2780431.59,3072198.82,0,0
348,CASH_IN,$42060.6,C379284407,4835300.46,4877361.06,C1139705785,488681.97,446621.37,0,0
226,PAYMENT,$62444.15,C758560562,661693.23,599249.08,M326201671,0.0,0.0,0,0
310,PAYMENT,$23808.91,C810352499,,0.0,M546648052,0.0,0.0,0,0
276,PAYMENT,$2470.18,C1431209456,0.0,0.0,M365295862,0.0,0.0,0,0
371,PAYMENT,$21738.14,C305276560,,0.0,M748930338,0.0,0.0,0,0
132,PAYMENT,$6501.72,C411500182,31273.0,24771.28,M1060795145,0.0,0.0,0,0
510,CASH_OUT,$844348.52,C1071582702,844348.52,0.0,C2098599173,37158.79,881507.31,1,0
282,CASH_OUT,$140523.4,C463234181,,0.0,C1418628619,25108.13,165631.53,1,0
606,TRANSFER,$455788.55,C1720399024,,0.0,C48932770,0.0,,1,0
189,TRANSFER,$2216703.82,C1080269027,2216703.82,0.0,C967600004,0.0,0.0,1,0
304,CASH_OUT,$209461.81,C332130800,155521.0,,C1399235761,,251367.17,0,0
482,CASH_OUT,$1451083.08,C727140107,1451083.08,0.0,C1279293168,0.0,1451083.08,1,0
614,TRANSFER,$4212682.84,C359671277,4212682.84,0.0,C1265391231,0.0,0.0,1,0
121,TRANSFER,$130987.75,C575671201,130987.75,0.0,C2040166984,0.0,0.0,1,0
238,PAYMENT,$3717.11,C1379223100,23071.0,19353.89,M1517341757,0.0,0.0,0,0
180,PAYMENT,$15415.29,C206103594,0.0,0.0,M813123726,0.0,0.0,0,0
187,CASH_IN,$128570.28,C1712254126,7679665.0,7808235.28,C1163394113,346208.56,217638.28,0,0
225,CASH_OUT,$175652.44,C504230547,0.0,,C1302096632,465418.77,641071.22,0,0
677,CASH_OUT,$1600721.32,C2142600203,1600721.32,0.0,C1363796559,0.0,1600721.32,1,0
227,PAYMENT,$5983.68,C2122614330,0.0,0.0,M1963956566,0.0,0.0,0,0
321,TRANSFER,$1282577.2,C1499070267,0.0,0.0,C165395724,1327302.79,2889184.35,0,0
47,PAYMENT,$3331.62,C1526947055,324141.97,320810.35,M962423643,0.0,0.0,0,0
42,PAYMENT,$4060.98,C176783081,0.0,0.0,M1665065117,0.0,0.0,0,0
284,CASH_IN,$37727.11,C1200443043,5895672.23,5933399.34,C648345167,1139660.35,1101933.24,0,0
355,CASH_IN,$265158.01,C884624760,18748338.52,19013496.53,C1213335684,269011.11,3853.1,0,0
285,CASH_OUT,$381695.56,C1100694190,0.0,0.0,C662368117,3331139.29,3712834.85,0,0
118,CASH_OUT,$897427.17,C332841872,897427.17,0.0,C1015137341,75092.82,972520.0,1,0
203,CASH_IN,$235276.43,C807703761,1178614.63,1413891.06,C573097287,2035038.04,1799761.61,0,0
381,TRANSFER,$233879.73,C853448200,25107.0,,C916463049,89938.15,323817.88,0,0
157,CASH_OUT,$229559.19,C1592307020,11200.0,0.0,C1213485528,6153267.79,6382826.98,0,0
46,PAYMENT,$5776.51,C699243255,11671.76,5895.24,M958716526,,0.0,0,0
210,CASH_IN,$158125.45,C2061540465,22125.0,180250.45,C171269045,265154.22,107028.77,0,0
307,CASH_IN,$523575.54,C1941729305,1752195.74,2275771.28,C1383570974,957309.01,433733.46,0,0
166,CASH_IN,$208326.22,C1000372889,18445.0,226771.22,C301230143,0.0,0.0,0,0
406,CASH_IN,$38780.0,C482334793,,118826.0,C98010700,0.0,0.0,0,0
163,TRANSFER,$163294.35,C1008040846,163294.35,0.0,C1284780903,,0.0,1,0
166,CASH_IN,$394830.52,C1616779923,6915748.89,,C1985505928,627464.86,232634.34,0,0
593,TRANSFER,$125146.75,C934206138,125146.75,0.0,C1481637104,0.0,0.0,1,0
276,PAYMENT,$1787.01,C1789640119,0.0,0.0,M1949096044,0.0,0.0,0,0
202,CASH_IN,$190251.81,C648936768,5729374.4,,C1696148792,1284896.34,1094644.53,0,0
551,TRANSFER,$759257.55,C397506007,759257.55,0.0,C681255976,0.0,0.0,1,0
20,CASH_IN,$85801.06,C56205757,283.0,86084.06,C983253408,1839250.12,,0,0
19,CASH_IN,$34861.12,C1969723164,325865.28,,C1155131760,172735.58,169014.28,0,0
300,TRANSFER,$176059.16,C1589553907,176059.16,0.0,C1151960519,0.0,0.0,1,0
23,PAYMENT,$28418.05,C1028263086,,0.0,M1551088864,0.0,0.0,0,0
374,CASH_IN,$164822.33,C1979267534,8277735.99,8442558.32,C1640346047,616894.48,452072.15,0,0
140,DEBIT,$3308.79,C1223135602,9504.0,6195.21,C1387141015,9501.69,12810.48,0,0
208,TRANSFER,$30332.3,C1703617053,13214.64,0.0,C2061152283,101823.61,132155.91,0,0
35,CASH_OUT,$131609.67,C1277694496,40913.0,0.0,C1633637106,,219451.82,0,0
402,CASH_IN,$393635.17,C1653862438,7555619.03,7949254.2,C251213614,595446.57,,0,0
213,CASH_OUT,$1835523.44,C1203548846,1835523.44,0.0,C565411980,50844.44,1886367.88,1,0
525,CASH_IN,$175663.6,C1950320211,8047336.79,8223000.39,C2079416811,436327.85,260664.25,0,0
250,TRANSFER,$114827.36,C875158937,114827.36,0.0,C1362630916,,0.0,1,0
164,CASH_IN,$33737.32,C260195596,68717.0,,C85172950,892212.39,,0,0
476,CASH_IN,$333454.27,C1981233381,4287709.39,4621163.66,C936443053,480728.79,147274.52,0,0
213,PAYMENT,$4880.32,C2074623192,274772.0,269891.68,M641090243,,0.0,0,0
394,PAYMENT,$6552.1,C936825448,101231.0,,M926628,0.0,0.0,0,0
563,CASH_OUT,$96989.06,C289651123,,0.0,C817819913,1112486.16,1209475.22,1,0
186,PAYMENT,$1474.95,C2127056275,,0.0,M1419509722,,0.0,0,0
206,CASH_IN,$10334.88,C1494461354,1255105.48,1265440.36,C1985360772,568311.79,557976.91,0,0
186,TRANSFER,$279216.58,C1616266948,,0.0,C261274231,,582857.34,0,0
408,TRANSFER,$429257.45,C1011516202,,0.0,C908525161,,0.0,1,0
233,CASH_IN,$412203.68,C369416924,6017949.05,6430152.73,C1502877609,4388665.14,3976461.46,0,0
283,TRANSFER,$113360.8,C468244226,113360.8,0.0,C410972619,0.0,0.0,1,0
277,CASH_OUT,$13151.24,C2018002806,408682.68,395531.44,C1751527857,28159.72,41310.97,0,0
34,CASH_OUT,$158522.55,C1091761172,0.0,0.0,C837153776,18740504.43,20001259.89,0,0
203,TRANSFER,$829419.61,C4219398,0.0,0.0,C693328307,914734.05,1744153.66,0,0
39,PAYMENT,$27105.51,C301158330,18511.91,0.0,M2116441047,0.0,0.0,0,0
165,CASH_IN,$168475.19,C912260843,2485251.29,2653726.47,C765200929,539653.89,371178.7,0,0
258,PAYMENT,$6499.79,C1516039959,0.0,0.0,M2012347552,0.0,0.0,0,0
258,PAYMENT,$305.56,C1657455491,0.0,0.0,M1532365207,0.0,0.0,0,0
688,PAYMENT,$32771.01,C1823358139,1473.0,0.0,M349688429,0.0,0.0,0,0
155,PAYMENT,$13879.64,C1391563806,10616.0,0.0,M1603569831,0.0,0.0,0,0
95,PAYMENT,$6949.11,C448336176,211834.0,204884.89,M130979766,0.0,0.0,0,0
14,TRANSFER,$2013112.58,C775618693,0.0,0.0,C928216789,2342919.91,4356032.49,0,0
20,CASH_OUT,$177149.21,C1844181327,1088.0,,C768255040,1715247.11,1892396.32,0,0
354,PAYMENT,$5083.07,C1016038005,8543.0,3459.93,M485064304,0.0,0.0,0,0
626,TRANSFER,$44577.32,C2086578644,44577.32,0.0,C811242646,0.0,0.0,1,0
74,TRANSFER,$74177.92,C1294027751,74177.92,,C1027008059,0.0,0.0,1,0
342,TRANSFER,$114308.2,C1112871969,114308.2,0.0,C1982709686,0.0,0.0,1,0
646,TRANSFER,$399045.08,C724693370,10399045.08,10399045.08,C1909486199,0.0,0.0,1,1
174,TRANSFER,$1244224.16,C381361852,1244224.16,0.0,C1125303193,0.0,0.0,1,0
741,CASH_OUT,$114149.44,C1235786818,114149.44,0.0,C1738374799,0.0,114149.44,1,0
190,TRANSFER,$265747.73,C1027432342,265747.73,,C211740170,0.0,0.0,1,0
395,CASH_OUT,$208224.73,C1812883381,0.0,0.0,C11955812,216766.12,424990.84,0,0
330,CASH_OUT,$108467.74,C1248506415,0.0,0.0,C307440062,627487.78,,0,0
35,PAYMENT,$38867.9,C1712843444,0.0,0.0,M626728875,0.0,0.0,0,0
283,CASH_IN,$160378.17,C49756085,41915.0,202293.17,C1832928448,89418.91,0.0,0,0
217,CASH_OUT,$13266.93,C1202836602,13266.93,0.0,C1265498656,963180.13,976447.07,1,0
255,CASH_IN,$183731.76,C782849065,648931.28,832663.04,C448149752,,,0,0
454,CASH_OUT,$1172700.63,C506025543,1172700.63,0.0,C339280589,202614.09,1375314.72,1,0
191,CASH_OUT,$149668.84,C1223339750,,0.0,C1292081223,3338245.9,3487914.74,0,0
15,PAYMENT,$4764.51,C1259898583,0.0,0.0,M1084236939,0.0,0.0,0,0
307,CASH_OUT,$233224.42,C1848294512,0.0,0.0,C424926101,602302.7,835527.13,0,0
177,PAYMENT,$9542.4,C1010436184,20470.0,10927.6,M909680202,0.0,,0,0
370,TRANSFER,$2509576.44,C1134244033,152564.16,0.0,C2145273508,111311.64,2620888.08,0,0
329,PAYMENT,$350.9,C1019209585,,,M376094378,0.0,0.0,0,0
307,CASH_IN,$24527.23,C420349209,3012750.01,3037277.25,C1449511732,2318926.26,,0,0
302,PAYMENT,$15193.3,C31835257,0.0,0.0,M194237754,0.0,0.0,0,0
230,PAYMENT,$9706.78,C24339523,9971.0,264.22,M1238011952,0.0,0.0,0,0
210,CASH_OUT,$537968.15,C1784856783,0.0,0.0,C702736186,3162520.11,3700488.26,0,0
201,CASH_OUT,$54178.47,C838933315,15940.0,0.0,C813714130,0.0,54178.47,0,0
17,PAYMENT,$7131.43,C1259469843,161753.0,154621.57,M1364058999,0.0,0.0,0,0
557,TRANSFER,$131050.76,C1887371650,131050.76,0.0,C1518001557,0.0,,1,0
307,CASH_IN,$39631.35,C1639956071,104000.0,143631.35,C398323452,23291.24,0.0,0,0
159,CASH_OUT,$37883.88,C1999034515,0.0,0.0,C259432253,365858.2,403742.08,0,0
238,CASH_OUT,$260547.48,C111306604,30746.0,0.0,C320361113,624643.11,885190.59,0,0
637,TRANSFER,$246280.14,C1198680659,246280.14,0.0,C2025541637,0.0,0.0,1,0
260,PAYMENT,$222.9,C596882253,0.0,0.0,M550078376,0.0,0.0,0,0
153,TRANSFER,$660963.81,C263779398,0.0,0.0,C1510441681,946036.67,1528533.3,0,0
401,PAYMENT,$2052.03,C360106578,171741.0,169688.97,M1125633678,0.0,0.0,0,0
325,PAYMENT,$1497.66,C1963934354,53930.0,52432.34,M1462693618,0.0,0.0,0,0
403,CASH_IN,$50866.36,C1117170366,9716452.88,,C498065163,6676460.33,6625593.97,0,0
330,PAYMENT,$8432.2,C1721079655,241518.0,233085.8,M384670849,0.0,0.0,0,0
590,CASH_OUT,$198787.3,C1183144052,13161.0,0.0,C1851456832,165836.99,364624.29,0,0
13,CASH_OUT,$359132.75,C1942645705,,0.0,C643107425,211550.22,570682.97,0,0
248,TRANSFER,$18035.14,C742508903,18035.14,0.0,C1568770373,0.0,,1,0
186,CASH_OUT,$181687.75,C1299301616,,0.0,C204187449,1849213.56,2030901.31,0,0
10,CASH_IN,$91548.68,C583551059,534.0,92082.68,C444685031,1662198.82,2743461.51,0,0
163,PAYMENT,$13595.53,C1789026773,676.0,,M413595516,0.0,0.0,0,0
129,CASH_IN,$253515.34,C852025737,2813908.45,,C1209188932,3875077.23,3973510.44,0,0
709,CASH_OUT,$66516.2,C682356990,66516.2,0.0,C263674163,156834.4,223350.6,1,0
45,CASH_OUT,$546429.18,C1699030873,0.0,0.0,C1018848988,5136505.16,5682934.34,0,0
278,CASH_OUT,$327613.86,C188588428,20052.0,,C512758089,151635.3,479249.16,0,0
465,TRANSFER,$461255.26,C470923235,461255.26,0.0,C588226024,0.0,0.0,1,0
346,CASH_IN,$179581.4,C940175717,8630671.92,8810253.32,C69298389,1236200.12,1056618.72,0,0
285,TRANSFER,$212975.59,C1926292993,,0.0,C1181920109,0.0,0.0,1,0
162,CASH_OUT,$154093.72,C1231620528,22085.0,0.0,C1622397345,0.0,154093.72,0,0
402,PAYMENT,$11923.0,C216188413,0.0,0.0,M667746618,,0.0,0,0
43,PAYMENT,$4046.1,C1177124446,0.0,0.0,M51007205,0.0,0.0,0,0
521,TRANSFER,$27483.79,C442425098,27483.79,0.0,C684431527,0.0,0.0,1,0
358,CASH_OUT,$226785.57,C2015838953,0.0,0.0,C1475998599,18420038.23,18646823.8,0,0
162,CASH_OUT,$2934820.94,C1014836767,2934820.94,0.0,C1247448175,123944.77,3058765.71,1,0
323,PAYMENT,$12605.01,C602967128,120829.27,108224.26,M187017168,0.0,0.0,0,0
214,PAYMENT,$7558.31,C2115168009,79026.0,71467.69,M231974156,0.0,0.0,0,0
565,CASH_OUT,$231492.3,C704512970,0.0,0.0,C481049243,494075.65,725567.96,0,0
403,CASH_OUT,$96637.51,C958108315,0.0,0.0,C692918390,1368993.33,1465630.84,0,0
399,CASH_OUT,$140229.07,C1110596189,0.0,0.0,C350842652,2887462.07,3027691.14,0,0
133,TRANSFER,$446836.7,C253281798,0.0,0.0,C897540349,5635554.94,6082391.64,0,0
371,CASH_IN,$56428.79,C1826622230,8321752.89,8378181.69,C475132857,342846.68,286417.88,0,0
187,CASH_IN,$89405.51,C40972226,5010.0,94415.51,C1781035494,0.0,0.0,0,0
205,PAYMENT,$10036.96,C1397972771,0.0,0.0,M802545675,0.0,0.0,0,0
163,CASH_OUT,$170172.11,C677294046,10120.0,,C460046306,352658.9,522831.01,0,0
353,PAYMENT,$1810.96,C281542266,0.0,0.0,M681093955,0.0,0.0,0,0
380,CASH_OUT,$154136.43,C1715703616,0.0,0.0,C1843005833,744226.41,898362.84,0,0
330,CASH_OUT,$198360.99,C574226144,3036.0,,C1746487341,1481893.84,1680254.83,0,0
333,CASH_IN,$195550.85,C1532566722,2021.0,197571.85,C1388889194,2731304.34,2535753.49,0,0
131,CASH_IN,$103009.26,C1479641258,2577973.28,2680982.54,C2097459901,966276.72,863267.46,0,0
415,CASH_OUT,$3242183.64,C1457562899,3242183.64,,C507441404,0.0,3242183.64,1,0
13,CASH_OUT,$408.0,C1894004688,,,C1293978242,898297.85,1075854.14,1,0
19,PAYMENT,$5974.79,C926513454,279104.6,273129.81,M1766760191,0.0,0.0,0,0
298,CASH_IN,$194186.0,C346394821,13343965.72,13538151.72,C968400058,1308219.47,1114033.47,0,0
17,PAYMENT,$2145.52,C1284565580,150192.07,148046.55,M976646397,,0.0,0,0
297,CASH_OUT,$55584.52,C773797921,100286.0,,C144722475,112691.0,146405.43,0,0
41,PAYMENT,$4438.21,C1378026070,1052.0,0.0,M136962917,0.0,0.0,0,0
18,CASH_OUT,$11038.15,C734319140,0.0,0.0,C28068757,1133062.09,1596136.37,0,0
656,PAYMENT,$5639.66,C809734071,173736.05,168096.39,M1219793990,,,0,0
151,TRANSFER,$258103.59,C866838575,258103.59,0.0,C1299552545,0.0,0.0,1,0
42,CASH_IN,$192134.28,C906165632,2251725.62,2443859.91,C2040659921,266106.63,73972.34,0,0
260,PAYMENT,$9867.25,C577258019,0.0,0.0,M1081906169,0.0,0.0,0,0
18,CASH_OUT,$201550.88,C502542550,,0.0,C1850811027,552469.27,754020.15,0,0
324,TRANSFER,$10211.81,C1057819107,10211.81,0.0,C97284144,0.0,0.0,1,0
177,TRANSFER,$586718.88,C153745102,586718.88,0.0,C1921197760,0.0,0.0,1,0
126,TRANSFER,$1244037.74,C2133606495,1244037.74,0.0,C1015051610,,,1,0
139,CASH_OUT,$158729.86,C1143395574,9920.0,0.0,C515839497,0.0,158729.86,0,0
351,PAYMENT,$4274.88,C1960015,90129.0,85854.12,M640755090,0.0,0.0,0,0
254,PAYMENT,$8254.84,C1836914451,,0.0,M1120210676,0.0,0.0,0,0
412,TRANSFER,$571163.03,C250523545,571163.03,0.0,C1652699189,0.0,0.0,1,0
350,CASH_OUT,$158361.95,C1216956062,0.0,,C1372078995,,4202501.06,0,0
166,CASH_IN,$103508.71,C1043959513,608774.19,712282.9,C1948123823,250689.82,147181.1,0,0
262,CASH_OUT,$171997.29,C1180575887,26087.0,0.0,C173840647,743778.01,915775.31,0,0
43,PAYMENT,$7656.08,C1343794622,0.0,,M904083529,0.0,0.0,0,0
358,PAYMENT,$7211.11,C1400570781,0.0,0.0,M1469168904,0.0,0.0,0,0
720,CASH_OUT,$40075.02,C1765193112,40075.02,0.0,C153506501,0.0,40075.02,1,0
297,CASH_OUT,$188583.43,C333671525,24775.0,0.0,C100912952,2482005.48,2670588.91,0,0
381,CASH_OUT,$102256.57,C107359610,102256.57,0.0,C993674032,0.0,102256.57,1,0
7,TRANSFER,$309088.03,C402762479,123.0,0.0,C1595278145,0.0,97805.68,0,0
377,TRANSFER,$434006.52,C1619687935,434006.52,0.0,C1837027614,0.0,0.0,1,0
347,CASH_OUT,$265441.67,C270877413,61511.0,0.0,C571567060,0.0,265441.67,0,0
371,CASH_OUT,$21630.18,C1394426192,0.0,,C1809622029,3880970.97,3902601.15,0,0
517,CASH_OUT,$555328.55,C482849190,555328.55,0.0,C1421855505,0.0,555328.55,1,0
692,CASH_OUT,$251917.47,C1905252913,1583.98,0.0,C680569872,3747191.56,3999109.03,0,0
560,TRANSFER,$912117.82,C1573658797,912117.82,0.0,C254901264,0.0,,1,0
580,TRANSFER,$105861.07,C261904702,105861.07,0.0,C152930989,0.0,0.0,1,0
282,CASH_OUT,$312528.84,C767084763,0.0,0.0,C829112142,739831.0,1052359.84,0,0
311,CASH_OUT,$268366.47,C316319818,268366.47,0.0,C1564045599,6454803.87,6723170.34,1,0
42,CASH_OUT,$184402.27,C1337446216,0.0,0.0,C2104173040,2952401.56,3249144.46,0,0
306,CASH_OUT,$97827.7,C394775663,32582.0,0.0,C850003183,,97827.7,0,0
210,CASH_OUT,$299294.17,C863635629,15125.0,0.0,C1295076973,611772.88,911067.05,0,0
605,TRANSFER,$251118.04,C1837848776,251118.04,0.0,C119259664,0.0,0.0,1,0
215,CASH_IN,$154363.39,C104255378,50456.0,,C198077818,0.0,0.0,0,0
302,PAYMENT,$60157.12,C392874678,307475.09,247317.96,M1817772050,0.0,0.0,0,0
132,TRANSFER,$1553472.51,C918865511,,0.0,C1116677227,552269.66,2105742.18,0,0
274,PAYMENT,$18265.81,C1288441139,0.0,0.0,M1585530539,0.0,0.0,0,0
380,PAYMENT,$3189.02,C278315289,10834.0,7644.98,M1973435498,0.0,,0,0
570,CASH_OUT,$112221.0,C1396021082,59927.0,0.0,C1361548939,42731.73,154952.73,0,0
321,DEBIT,$12840.08,C777003993,9314.42,0.0,C690794707,,7576676.74,0,0
354,TRANSFER,$14416.69,C605977887,0.0,0.0,C1991270512,,2117501.86,0,0
185,CASH_OUT,$141454.86,C944219201,20469.0,0.0,C267037047,390018.65,531473.51,0,0
